Record_ID,Record_Date,Academic_Year,School,School_Type,City,Student_ID,Student_First_Name,Student_Last_Name,Student_Full_Name,Age,Grade_Level,Department,Teacher,Grade_Score,Grade_Category,Presence_Rate_Pct,Absence_Days,Late_Arrivals,Students_Per_Computer,Classroom_Size,Library_Books,Lab_Equipment_Score,Internet_Quality,Playground_Quality,Budget_Per_Student,Teaching_Materials_Budget,Infrastructure_Budget,Extra_Curricular_Budget,Student_Teacher_Ratio,Graduation_Rate_Pct,University_Admission_Rate_Pct,Parent_Satisfaction_Score,Student_Satisfaction_Score,Participates_Sports,Participates_Arts,Participates_Clubs
EDU000568,2023-08-06,2021-2022,Lycée Jean Jaurès,Privé,London,STU65032,Ines,Legrand,Ines Legrand,13,5ème,Philosophie,Antoine Michel,15.3,Très bien (B),87.3,19,14,2,33,8590,95,Bon,Excellent,2910,16614,93477,15383,10.6,77,76,88,51,Non,Non,Non
EDU000569,2025-10-02,2020-2021,Lycée Jean Moulin,Public,Cardiff,STU18007,Gabriel,Lefevre,Gabriel Lefevre,14,3ème,Langues,Nicolas Martinez,13.2,Bien (C),95.2,0,11,1,32,18715,49,Excellent,Bon,1539,19674,101567,12744,23.5,72,65,83,50,Non,Non,Oui
EDU000570,2022-05-09,2023-2024,Lycée Jean Moulin,Public,Bordeaux,STU78529,Felix,Dubois,Felix Dubois,15,1ère,Français,Raphael Francois,9.5,Insuffisant (E),99.2,19,1,5,38,18506,89,Moyen,Bon,2561,45857,85708,19915,27.4,75,48,62,71,Oui,Oui,Non
EDU000571,2023-06-25,2025-2026,Lycée Montesquieu,Privé,Austin,STU94983,Ines,Moreau,Ines Moreau,12,5ème,Physique,Antoine Michel,16.6,Excellent (A),88.8,2,2,3,31,15806,80,Mauvais,Excellent,2607,11007,103569,7866,14.7,87,65,88,74,Non,Oui,Oui
EDU000572,2025-09-26,2024-2025,Lycée Victor Hugo,Public,Cardiff,STU20222,Camille,Michel,Camille Michel,14,2nde,Biologie,Arthur Girard,14.6,Très bien (B),86.5,19,15,4,37,5912,94,Mauvais,Mauvais,1430,13486,93916,18912,21.5,85,42,94,70,Oui,Non,Oui
EDU000573,2023-05-01,2026-2027,Lycée Jean Moulin,Public,London,STU45301,Hugo,Bernard,Hugo Bernard,12,6ème,Musique,Camille Garcia,16.4,Excellent (A),93.2,10,14,5,21,2003,83,Excellent,Bon,1945,40505,56113,13227,27.0,78,56,71,83,Non,Non,Non
EDU000574,2023-12-19,2022-2023,Lycée Albert Einstein,Privé,Nice,STU42325,Thomas,Girard,Thomas Girard,15,1ère,Chimie,Alice Bonnet,16.4,Excellent (A),95.8,7,6,5,38,4378,61,Mauvais,Bon,1867,10217,95951,8114,20.7,80,70,71,71,Non,Oui,Oui
EDU000575,2023-02-28,2021-2022,Lycée Nelson Mandela,Privé,Dallas,STU89683,Clara,Roux,Clara Roux,18,Terminale,Informatique,Marie Richard,11.2,Moyen (D),87.6,17,12,3,31,1840,81,Mauvais,Moyen,2382,41613,95033,2512,22.2,94,81,78,66,Oui,Oui,Oui
EDU000576,2022-01-05,2024-2025,Lycée Simone de Beauvoir,Public,London,STU77149,Rose,Andre,Rose Andre,18,Terminale,Français,Marie Richard,17.3,Excellent (A),79.1,6,10,5,27,9818,90,Excellent,Excellent,2291,18774,113423,12078,11.8,79,79,66,70,Non,Oui,Oui
EDU000577,2024-10-09,2021-2022,Lycée Albert Einstein,Privé,Leeds,STU38110,Raphael,Martinez,Raphael Martinez,17,Terminale,Sport,Lena Fournier,16.5,Excellent (A),81.0,13,14,3,21,1526,79,Moyen,Bon,1246,23578,32842,3153,25.5,75,79,84,89,Oui,Non,Oui
EDU000578,2022-02-22,2026-2027,Lycée Victor Schoelcher,Public,Leeds,STU10881,Lena,Bertrand,Lena Bertrand,13,4ème,Histoire-Géographie,Clara Moreau,16.4,Excellent (A),88.2,11,12,2,24,11842,75,Mauvais,Mauvais,1039,26263,142760,15615,25.8,84,74,88,67,Non,Oui,Oui
EDU000579,2026-05-22,2022-2023,Lycée Alexandre Dumas,Public,Birmingham,STU97728,Clara,Mercier,Clara Mercier,14,4ème,Chimie,Antoine Michel,15.3,Très bien (B),84.1,10,9,2,36,5223,59,Excellent,Excellent,2553,26777,16657,6460,28.7,70,42,62,59,Non,Non,Oui
EDU000580,2021-06-25,2021-2022,Lycée Victor Schoelcher,Public,London,STU94233,Nicolas,Robert,Nicolas Robert,16,Terminale,Économie,Antoine Michel,15.8,Très bien (B),75.1,10,15,1,36,7687,80,Mauvais,Bon,1211,23606,89498,11318,27.0,86,89,84,74,Non,Oui,Non
EDU000581,2025-05-30,2021-2022,Lycée Montesquieu,Privé,Cardiff,STU93535,Manon,Martinez,Manon Martinez,17,Terminale,Biologie,Emma Laurent,13.7,Bien (C),75.2,11,5,3,29,7853,44,Bon,Bon,1233,13763,59918,4061,12.5,89,59,60,90,Non,Oui,Oui
EDU000582,2021-09-04,2020-2021,Lycée Nelson Mandela,Privé,Leeds,STU64443,Ines,Durand,Ines Durand,13,4ème,Histoire-Géographie,Thomas Leroy,15.2,Très bien (B),86.6,0,5,4,32,17996,85,Excellent,Mauvais,1524,16840,101773,17731,19.3,78,63,95,90,Non,Non,Oui
EDU000583,2021-01-12,2026-2027,Lycée Nelson Mandela,Privé,Nice,STU91082,Clara,Robert,Clara Robert,12,6ème,Musique,Anna Roux,16.3,Excellent (A),91.4,7,3,4,21,19001,95,Bon,Mauvais,1295,47298,132885,7752,11.3,91,53,72,78,Oui,Oui,Oui
EDU000584,2022-05-29,2021-2022,Lycée Thomas Edison,Public,Nantes,STU90584,Alice,Fournier,Alice Fournier,13,5ème,Arts,Julie Durand,18.8,Excellent (A),95.0,18,2,3,27,19125,75,Bon,Bon,1482,26305,105339,10012,25.8,97,74,73,70,Non,Non,Non
EDU000585,2025-11-10,2025-2026,Lycée Jean Jaurès,Privé,Philadelphia,STU74631,Felix,Mercier,Felix Mercier,11,5ème,Économie,Nicolas Martinez,10.9,Moyen (D),98.5,18,10,3,28,19927,91,Mauvais,Excellent,1539,34283,125027,2088,13.7,75,68,64,60,Oui,Non,Oui
EDU000586,2025-12-03,2024-2025,Lycée Jean Moulin,Public,Edinburgh,STU75234,Lena,Roux,Lena Roux,15,1ère,Langues,Manon Dupont,15.7,Très bien (B),78.5,17,7,2,24,1920,91,Excellent,Bon,2292,31026,24231,19956,13.8,71,42,76,85,Non,Non,Non
EDU000587,2024-11-03,2021-2022,Lycée Thomas Edison,Public,Manchester,STU56840,Arthur,Roux,Arthur Roux,11,5ème,Chimie,Alice Bonnet,11.5,Moyen (D),95.9,1,6,1,28,10899,55,Mauvais,Excellent,2113,12174,130642,4176,16.9,97,50,73,86,Oui,Oui,Oui
EDU000588,2024-07-28,2021-2022,Lycée Jean Moulin,Public,Dallas,STU22120,Arthur,Martin,Arthur Martin,12,4ème,Sport,Hugo Simon,14.5,Très bien (B),93.4,6,1,5,26,1160,76,Mauvais,Mauvais,1138,18789,141036,5045,22.2,73,49,85,53,Oui,Oui,Oui
EDU000589,2025-10-30,2020-2021,Lycée Albert Einstein,Privé,Nantes,STU96531,Louis,David,Louis David,11,5ème,Français,Zoe Legrand,15.7,Très bien (B),91.8,3,3,4,32,4424,48,Bon,Excellent,1295,45469,18366,16630,12.7,80,82,93,78,Oui,Oui,Oui
EDU000590,2022-10-29,2024-2025,Lycée Victor Hugo,Public,Lille,STU54212,Louis,Michel,Louis Michel,13,5ème,Mathématiques,Anna Roux,9.9,Insuffisant (E),91.6,9,3,2,29,6771,46,Excellent,Moyen,893,41594,113490,19197,12.8,80,40,80,58,Oui,Non,Non
EDU000591,2022-11-03,2026-2027,Lycée Marie Curie,Public,Paris,STU58067,Anna,Francois,Anna Francois,14,4ème,Arts,Jean Bernard,17.3,Excellent (A),75.0,6,11,2,38,17271,92,Excellent,Excellent,1737,34735,41103,6649,15.5,83,62,95,70,Non,Non,Non
EDU000592,2020-12-20,2026-2027,Lycée Marie Curie,Public,Strasbourg,STU30469,Camille,Dubois,Camille Dubois,10,6ème,Sport,Sophie Martin,12.2,Bien (C),84.0,5,15,2,37,17215,57,Excellent,Bon,1051,34039,32380,16130,18.5,88,41,86,64,Oui,Oui,Non
EDU000593,2024-07-04,2020-2021,Lycée Voltaire,Privé,London,STU30787,Clara,Leroy,Clara Leroy,18,Terminale,Chimie,Arthur Girard,8.8,Insuffisant (E),75.8,1,3,1,39,12900,65,Mauvais,Mauvais,2309,32734,90808,4126,17.4,88,93,82,73,Non,Non,Oui
EDU000594,2021-11-10,2023-2024,Lycée Albert Einstein,Privé,Bordeaux,STU42912,Sophie,Bonnet,Sophie Bonnet,14,3ème,Mathématiques,Marie Richard,8.0,Insuffisant (E),78.0,16,3,1,26,1873,91,Mauvais,Bon,1211,34447,114500,11049,25.3,72,71,70,77,Oui,Oui,Oui
EDU000595,2025-09-09,2022-2023,Lycée Montesquieu,Privé,Manchester,STU87692,Jean,Robert,Jean Robert,12,6ème,Français,Antoine Michel,15.0,Très bien (B),86.6,6,1,4,34,4331,55,Excellent,Mauvais,1738,26767,30894,3566,26.3,79,63,93,67,Non,Non,Oui
EDU000596,2022-11-15,2020-2021,Lycée Nelson Mandela,Privé,Nantes,STU84072,Emma,Martin,Emma Martin,13,3ème,Informatique,Alice Bonnet,16.6,Excellent (A),91.9,14,13,4,39,9315,71,Excellent,Bon,1293,41782,11433,12936,14.0,91,52,85,60,Non,Non,Non
EDU000597,2022-05-03,2026-2027,Lycée Nelson Mandela,Privé,Houston,STU86696,Marie,Laurent,Marie Laurent,12,6ème,Langues,Pierre Petit,15.0,Très bien (B),86.9,1,1,3,32,14592,67,Excellent,Moyen,2153,46080,16536,4222,25.9,71,68,91,79,Oui,Non,Oui
EDU000598,2023-08-12,2025-2026,Lycée Victor Hugo,Public,Leeds,STU81287,Alice,Durand,Alice Durand,18,Terminale,Français,Felix Vincent,14.0,Très bien (B),92.7,8,0,3,27,3155,60,Bon,Excellent,1846,45013,141553,3241,26.2,79,91,91,75,Non,Oui,Oui
EDU000599,2025-08-04,2024-2025,Lycée Albert Einstein,Privé,Phoenix,STU64339,Arthur,Thomas,Arthur Thomas,15,3ème,Philosophie,Lena Fournier,10.9,Moyen (D),85.3,12,3,2,26,16891,58,Excellent,Mauvais,2765,42422,79775,10134,14.7,75,60,87,61,Oui,Non,Oui
EDU000600,2020-10-31,2026-2027,Lycée Victor Schoelcher,Public,Phoenix,STU44617,Marie,Lefevre,Marie Lefevre,12,5ème,Musique,Anna Roux,10.1,Moyen (D),76.3,14,5,1,22,14459,43,Bon,Excellent,1862,11231,31938,9707,17.4,92,79,92,88,Non,Oui,Oui
EDU000601,2026-04-25,2020-2021,Lycée Jean Jaurès,Privé,Phoenix,STU47980,Zoe,Fournier,Zoe Fournier,17,1ère,Mathématiques,Jean Bernard,19.0,Excellent (A),82.6,4,5,1,34,12667,73,Bon,Mauvais,2876,29497,124731,2377,20.8,71,41,76,84,Oui,Non,Non
EDU000602,2021-09-19,2025-2026,Lycée Thomas Edison,Public,Philadelphia,STU33570,Julia,Bonnet,Julia Bonnet,16,Terminale,Arts,Raphael Francois,9.6,Insuffisant (E),91.2,2,5,5,35,9860,90,Bon,Mauvais,2867,14859,131466,14848,21.6,91,80,63,67,Oui,Non,Oui
EDU000603,2021-08-29,2022-2023,Lycée Montesquieu,Privé,Toulouse,STU65511,Maxime,Fournier,Maxime Fournier,11,6ème,Arts,Sophie Martin,14.0,Très bien (B),81.2,15,9,5,37,8344,61,Mauvais,Moyen,1238,35162,114374,7954,15.9,71,78,86,90,Non,Non,Non
EDU000604,2023-08-21,2025-2026,Lycée Voltaire,Privé,Montpellier,STU66270,David,Morel,David Morel,11,6ème,Sport,Gabriel Lambert,11.1,Moyen (D),76.6,0,4,5,30,4349,64,Bon,Bon,2256,43010,73742,15324,15.5,87,48,60,82,Oui,Non,Non
EDU000605,2023-03-23,2024-2025,Lycée Voltaire,Privé,Birmingham,STU67135,Raphael,Bernard,Raphael Bernard,12,5ème,Arts,Manon Dupont,11.0,Moyen (D),88.2,19,2,4,20,3077,45,Moyen,Excellent,1678,12402,75086,13722,23.2,89,80,70,63,Non,Oui,Oui
EDU000606,2025-03-28,2025-2026,Lycée Albert Einstein,Privé,Philadelphia,STU54791,Rose,Martin,Rose Martin,11,5ème,Mathématiques,Hugo Simon,11.2,Moyen (D),85.0,0,5,3,28,10898,71,Bon,Moyen,1310,45388,35522,16054,16.4,71,52,78,67,Oui,Non,Non
EDU000607,2026-02-05,2026-2027,Lycée Jean Jaurès,Privé,Philadelphia,STU18563,Rose,Legrand,Rose Legrand,18,Terminale,Histoire-Géographie,Felix Vincent,10.7,Moyen (D),93.8,20,1,5,37,1093,95,Mauvais,Mauvais,1395,11350,81171,4608,18.9,83,83,66,64,Non,Oui,Non
EDU000608,2025-05-27,2022-2023,Lycée Jean Moulin,Public,Chicago,STU80569,Raphael,Andre,Raphael Andre,14,2nde,Biologie,Raphael Francois,12.0,Bien (C),90.5,14,9,5,32,19586,59,Excellent,Moyen,2193,43558,78476,12274,26.1,71,47,67,89,Oui,Oui,Oui
EDU000609,2024-09-19,2023-2024,Lycée Jean Moulin,Public,Glasgow,STU60002,Nicolas,Lefevre,Nicolas Lefevre,15,1ère,Informatique,Marie Richard,7.9,Très insuffisant (F),92.1,1,7,5,37,19194,91,Mauvais,Bon,2525,25603,75156,15460,29.5,90,48,66,82,Non,Non,Non
EDU000610,2026-02-10,2023-2024,Lycée Victor Schoelcher,Public,Lyon,STU13247,Emma,Bernard,Emma Bernard,16,2nde,Chimie,Raphael Francois,10.6,Moyen (D),88.3,18,8,2,21,10611,64,Mauvais,Moyen,2581,33268,140417,15449,11.0,95,67,76,60,Oui,Non,Non
EDU000611,2026-03-01,2022-2023,Lycée Nelson Mandela,Privé,Sheffield,STU54553,Lena,David,Lena David,14,2nde,Physique,Lucas Mercier,15.6,Très bien (B),83.0,7,6,5,39,1946,67,Bon,Bon,2313,21914,116020,14493,25.7,97,80,71,76,Non,Non,Oui
EDU000612,2024-05-31,2025-2026,Lycée Jean Jaurès,Privé,Chicago,STU55485,Raphael,Morel,Raphael Morel,11,5ème,Mathématiques,Felix Vincent,17.2,Excellent (A),96.4,3,5,2,29,6932,88,Mauvais,Mauvais,2759,48033,134242,12178,18.0,94,60,64,74,Oui,Oui,Oui
EDU000613,2021-10-15,2025-2026,Lycée Marie Curie,Public,Bordeaux,STU75976,Marie,Laurent,Marie Laurent,17,Terminale,Philosophie,Gabriel Lambert,15.4,Très bien (B),75.2,17,0,1,35,17917,65,Mauvais,Mauvais,1323,17837,30744,7665,21.6,98,72,88,50,Non,Non,Oui
EDU000614,2023-08-14,2026-2027,Lycée Montesquieu,Privé,Houston,STU93701,Adam,Richard,Adam Richard,17,Terminale,Français,Pierre Petit,16.1,Excellent (A),76.3,16,8,2,35,12211,54,Mauvais,Moyen,2380,39884,22607,17112,21.1,96,90,70,73,Non,Oui,Non
EDU000615,2023-04-11,2025-2026,Lycée Marie Curie,Public,Toulouse,STU43189,Ines,Simon,Ines Simon,13,4ème,Mathématiques,Sophie Martin,14.7,Très bien (B),82.6,11,9,4,30,5772,95,Bon,Excellent,1256,14171,60737,7051,28.7,84,58,94,89,Non,Oui,Non
EDU000616,2025-02-17,2026-2027,Lycée Alexandre Dumas,Public,Edinburgh,STU41836,Lena,Petit,Lena Petit,16,1ère,Chimie,Arthur Girard,13.8,Bien (C),79.8,17,12,2,22,16556,62,Excellent,Excellent,1075,44763,111456,10091,26.5,78,61,72,52,Non,Oui,Non
EDU000617,2022-04-17,2024-2025,Lycée Montesquieu,Privé,San Diego,STU40072,Camille,Morel,Camille Morel,12,4ème,Sciences,Michel Dupont,8.4,Insuffisant (E),98.0,20,3,5,22,13987,68,Mauvais,Moyen,2906,9388,121407,13316,29.8,78,56,76,73,Non,Non,Non
EDU000618,2023-01-10,2024-2025,Lycée Victor Hugo,Public,Bristol,STU57399,Julia,Vincent,Julia Vincent,15,1ère,Sport,Zoe Legrand,14.1,Très bien (B),94.6,3,0,3,27,5041,49,Mauvais,Moyen,2381,45769,121564,19291,20.3,74,84,63,69,Non,Non,Oui
EDU000619,2025-09-15,2022-2023,Lycée Alexandre Dumas,Public,Toulouse,STU43265,Arthur,Robert,Arthur Robert,13,3ème,Mathématiques,Jean Bernard,17.1,Excellent (A),88.5,12,8,2,28,5331,53,Bon,Mauvais,1466,39174,71725,9807,21.4,73,49,67,85,Non,Oui,Non
EDU000620,2023-01-09,2024-2025,Lycée Marie Curie,Public,Edinburgh,STU77460,Thomas,Roux,Thomas Roux,12,6ème,Physique,Alice Bonnet,16.9,Excellent (A),78.0,3,0,2,27,6758,40,Excellent,Excellent,2938,30292,130929,16220,17.6,71,41,92,90,Non,Non,Oui
EDU000621,2023-12-25,2020-2021,Lycée Victor Hugo,Public,San Diego,STU60294,Julie,Laurent,Julie Laurent,16,Terminale,Sciences,Sophie Martin,16.6,Excellent (A),88.8,10,7,1,38,17722,88,Excellent,Mauvais,1931,32599,46242,8389,16.3,83,87,80,56,Oui,Oui,Oui
EDU000622,2025-10-17,2020-2021,Lycée Montesquieu,Privé,Glasgow,STU62989,Julia,Dupont,Julia Dupont,11,5ème,Informatique,Hugo Simon,17.4,Excellent (A),98.8,18,12,4,22,11859,41,Excellent,Mauvais,2572,48807,112218,15830,15.4,72,40,85,73,Non,Oui,Oui
EDU000623,2023-10-31,2021-2022,Lycée Montesquieu,Privé,Bristol,STU68591,Emma,Lambert,Emma Lambert,15,2nde,Français,Nicolas Martinez,14.1,Très bien (B),98.1,18,8,5,35,2374,73,Excellent,Moyen,1597,33173,120019,19964,14.0,87,49,84,84,Non,Oui,Non
EDU000624,2020-11-03,2026-2027,Lycée Victor Schoelcher,Public,Phoenix,STU80770,Ines,Durand,Ines Durand,15,3ème,Philosophie,Gabriel Lambert,17.0,Excellent (A),89.1,15,15,5,22,12930,41,Moyen,Mauvais,1539,28790,128891,4540,21.4,98,64,61,88,Oui,Oui,Oui
EDU000625,2024-09-08,2023-2024,Lycée Jean Jaurès,Privé,Nice,STU92714,Manon,Francois,Manon Francois,16,2nde,Philosophie,Julie Durand,11.8,Moyen (D),82.6,2,0,5,31,5561,44,Mauvais,Moyen,2174,38455,92406,5859,19.2,84,58,65,58,Non,Non,Non
EDU000626,2021-07-03,2026-2027,Lycée Victor Schoelcher,Public,Nantes,STU98208,Jean,Vincent,Jean Vincent,18,Terminale,Philosophie,Pierre Petit,11.0,Moyen (D),89.8,4,13,3,25,6331,49,Mauvais,Moyen,2898,43511,29516,16721,11.1,92,66,83,67,Oui,Oui,Non
EDU000627,2026-02-13,2022-2023,Lycée Jean Moulin,Public,Lille,STU15946,Julia,Bonnet,Julia Bonnet,13,4ème,Économie,Gabriel Lambert,9.3,Insuffisant (E),96.1,4,4,3,35,1001,85,Excellent,Excellent,1059,46426,114673,9194,28.5,98,61,86,67,Oui,Non,Oui
EDU000628,2023-10-16,2021-2022,Lycée Albert Einstein,Privé,Bristol,STU71604,Adam,Francois,Adam Francois,13,5ème,Histoire-Géographie,Alice Bonnet,14.1,Très bien (B),97.2,8,0,1,22,16908,73,Bon,Bon,1872,34663,73011,4952,12.7,83,44,84,84,Non,Oui,Non
EDU000629,2024-08-10,2026-2027,Lycée Jean Jaurès,Privé,Lyon,STU17733,Jules,Girard,Jules Girard,10,6ème,Physique,Camille Garcia,17.9,Excellent (A),96.1,3,2,3,25,15005,45,Excellent,Moyen,1731,33874,23956,6461,14.0,71,69,64,77,Non,Oui,Oui
EDU000630,2021-08-21,2025-2026,Lycée Alexandre Dumas,Public,Bordeaux,STU85235,Rose,Roux,Rose Roux,17,Terminale,Philosophie,Felix Vincent,10.9,Moyen (D),95.3,4,14,4,38,19197,76,Bon,Mauvais,2211,13618,77394,11143,29.1,94,57,86,55,Oui,Non,Oui
EDU000631,2021-08-05,2024-2025,Lycée Simone de Beauvoir,Public,Liverpool,STU19269,Julie,Martinez,Julie Martinez,11,6ème,Informatique,Sophie Martin,9.5,Insuffisant (E),94.4,19,12,2,25,3251,69,Moyen,Bon,2274,33694,77117,19171,25.3,96,55,81,59,Non,Oui,Non
EDU000632,2021-02-07,2023-2024,Lycée Simone de Beauvoir,Public,San Diego,STU68694,Felix,Garcia,Felix Garcia,13,5ème,Philosophie,Clara Moreau,17.9,Excellent (A),99.9,9,6,5,29,6795,60,Bon,Mauvais,2020,31600,46149,19701,10.9,80,43,88,78,Non,Oui,Non
EDU000633,2024-06-06,2024-2025,Lycée Thomas Edison,Public,Phoenix,STU57739,Hugo,Dubois,Hugo Dubois,13,3ème,Langues,Raphael Francois,9.8,Insuffisant (E),95.6,19,1,5,30,11634,46,Excellent,Mauvais,2067,6805,36664,9653,12.0,72,46,89,82,Non,Oui,Oui
EDU000634,2023-12-23,2026-2027,Lycée Marie Curie,Public,New York,STU99388,Anna,David,Anna David,13,3ème,Chimie,Felix Vincent,9.9,Insuffisant (E),85.2,19,11,2,30,9783,84,Excellent,Bon,802,10419,45450,7971,18.8,80,76,82,53,Oui,Oui,Non
EDU000635,2021-07-21,2020-2021,Lycée Montesquieu,Privé,Cardiff,STU54205,Clara,Thomas,Clara Thomas,13,5ème,Histoire-Géographie,Camille Garcia,17.7,Excellent (A),91.4,18,8,4,40,12134,42,Mauvais,Moyen,979,37264,36186,16514,24.1,97,48,89,88,Oui,Non,Non
EDU000636,2021-05-28,2021-2022,Lycée Jean Moulin,Public,Paris,STU61468,Lucas,Martin,Lucas Martin,14,4ème,Physique,Thomas Leroy,18.0,Excellent (A),75.3,18,3,1,28,12410,48,Excellent,Bon,2554,7988,142771,11313,11.3,87,59,66,64,Non,Oui,Non
EDU000637,2023-05-26,2026-2027,Lycée Thomas Edison,Public,Glasgow,STU99918,David,Laurent,David Laurent,15,2nde,Histoire-Géographie,Sophie Martin,11.6,Moyen (D),76.8,1,13,4,38,19927,40,Excellent,Mauvais,2555,40880,25411,4414,20.9,92,68,90,66,Oui,Oui,Non
EDU000638,2022-01-27,2025-2026,Lycée Voltaire,Privé,Bordeaux,STU38548,Anna,Martinez,Anna Martinez,15,1ère,Physique,Emma Laurent,12.0,Bien (C),96.5,0,0,4,35,16023,64,Bon,Moyen,2143,5527,67138,7265,22.7,96,40,64,81,Oui,Non,Non
EDU000639,2022-09-23,2023-2024,Lycée Simone de Beauvoir,Public,Nice,STU70211,Antoine,Thomas,Antoine Thomas,15,2nde,Histoire-Géographie,Raphael Francois,8.6,Insuffisant (E),79.7,18,4,2,27,11083,61,Excellent,Excellent,862,7093,20442,15820,26.8,71,62,75,50,Non,Non,Oui
EDU000640,2021-08-29,2020-2021,Lycée Victor Hugo,Public,Nice,STU68205,Lea,Michel,Lea Michel,11,5ème,Physique,Michel Dupont,11.0,Moyen (D),98.9,14,10,5,37,18794,68,Moyen,Bon,1159,16206,121017,12213,13.3,71,54,75,76,Oui,Oui,Oui
EDU000641,2022-10-05,2022-2023,Lycée Alexandre Dumas,Public,Los Angeles,STU70547,Marie,Leroy,Marie Leroy,13,3ème,Biologie,Zoe Legrand,9.3,Insuffisant (E),97.7,3,2,3,25,8394,85,Excellent,Bon,1574,33275,54105,5243,22.9,89,82,70,54,Non,Oui,Non
EDU000642,2024-10-09,2025-2026,Lycée Montesquieu,Privé,Paris,STU66850,Alice,Thomas,Alice Thomas,10,6ème,Philosophie,Ines Lefevre,10.1,Moyen (D),84.3,17,2,5,30,19644,87,Mauvais,Mauvais,1485,11173,110065,18933,10.9,71,61,75,80,Oui,Oui,Non
EDU000643,2026-01-17,2024-2025,Lycée Victor Schoelcher,Public,Nice,STU76724,Rose,Richard,Rose Richard,13,4ème,Sciences,Sophie Martin,14.6,Très bien (B),99.9,4,5,4,25,1039,43,Bon,Bon,2006,40170,43413,9492,12.7,74,43,76,55,Non,Non,Non
EDU000644,2022-02-22,2021-2022,Lycée Simone de Beauvoir,Public,London,STU78799,David,Mercier,David Mercier,15,1ère,Français,Ines Lefevre,18.7,Excellent (A),89.4,6,0,2,40,1427,48,Excellent,Bon,1007,23153,49129,9176,27.0,74,85,88,81,Non,Oui,Oui
EDU000645,2022-11-04,2025-2026,Lycée Albert Einstein,Privé,Los Angeles,STU27123,Lucas,Martinez,Lucas Martinez,14,2nde,Arts,Antoine Michel,17.8,Excellent (A),84.9,0,1,3,39,8563,93,Mauvais,Mauvais,2682,28321,114302,5144,22.2,77,48,64,51,Oui,Oui,Non
EDU000646,2021-07-01,2026-2027,Lycée Jean Moulin,Public,Edinburgh,STU59560,Gabriel,Moreau,Gabriel Moreau,18,Terminale,Mathématiques,Julie Durand,14.5,Très bien (B),98.6,0,8,2,37,10040,44,Mauvais,Mauvais,1464,14885,31275,8652,28.8,83,81,60,82,Oui,Non,Non
EDU000647,2025-05-08,2022-2023,Lycée Voltaire,Privé,Edinburgh,STU61544,Julia,Legrand,Julia Legrand,13,3ème,Arts,Clara Moreau,16.4,Excellent (A),77.1,16,12,3,31,2980,59,Moyen,Moyen,2030,47993,19483,16449,29.3,82,52,79,88,Oui,Oui,Non
EDU000648,2024-11-22,2022-2023,Lycée Thomas Edison,Public,Paris,STU34873,Thomas,David,Thomas David,11,5ème,Arts,Pierre Petit,13.7,Bien (C),77.2,4,8,2,33,5503,93,Moyen,Moyen,1891,49138,49663,5323,23.6,97,72,62,84,Non,Oui,Non
EDU000649,2024-02-27,2021-2022,Lycée Marie Curie,Public,London,STU21093,David,Bonnet,David Bonnet,17,1ère,Physique,Anna Roux,11.3,Moyen (D),95.1,4,9,4,25,12981,82,Excellent,Moyen,2977,20456,68959,10045,15.2,76,42,75,54,Oui,Non,Non
EDU000650,2023-08-30,2022-2023,Lycée Nelson Mandela,Privé,Paris,STU71198,Hugo,Francois,Hugo Francois,18,Terminale,Arts,Felix Vincent,14.0,Très bien (B),86.3,18,8,3,26,12812,55,Mauvais,Moyen,2734,22750,113029,14670,28.6,89,82,84,54,Non,Oui,Non
EDU000651,2024-07-07,2021-2022,Lycée Marie Curie,Public,Marseille,STU12900,Antoine,Laurent,Antoine Laurent,16,2nde,Mathématiques,Raphael Francois,11.7,Moyen (D),90.5,9,2,3,25,14077,78,Bon,Moyen,2320,42730,109952,15011,16.0,84,51,67,65,Oui,Non,Non
EDU000652,2021-12-31,2022-2023,Lycée Marie Curie,Public,Montpellier,STU60437,Camille,Richard,Camille Richard,11,6ème,Mathématiques,Anna Roux,17.7,Excellent (A),89.6,7,5,4,23,10863,89,Moyen,Moyen,1674,8659,128700,15521,14.4,94,69,74,56,Oui,Oui,Oui
EDU000653,2024-08-30,2026-2027,Lycée Alexandre Dumas,Public,San Antonio,STU28623,David,Richard,David Richard,10,6ème,Informatique,Lena Fournier,13.5,Bien (C),77.3,17,8,3,25,7852,63,Moyen,Bon,2573,38127,130757,10511,15.3,91,81,91,53,Oui,Non,Oui
EDU000654,2020-12-13,2026-2027,Lycée Jean Moulin,Public,Nantes,STU63860,Anna,Roux,Anna Roux,17,Terminale,Biologie,Pierre Petit,10.1,Moyen (D),86.3,18,13,4,30,14327,52,Bon,Mauvais,813,12305,83048,4029,22.9,71,90,82,59,Non,Oui,Oui
EDU000655,2026-06-28,2025-2026,Lycée Thomas Edison,Public,New York,STU14766,Arthur,Bernard,Arthur Bernard,10,6ème,Sport,Anna Roux,9.8,Insuffisant (E),78.2,9,5,3,34,7385,47,Mauvais,Excellent,2033,19857,42353,9130,25.3,86,80,65,81,Oui,Oui,Oui
